order_id,origin_id,destination_id,expect_pickup_time,expect_dropoff_time,volume,service_time,max_waiting_time
2327,o0,d0,18/12/2023 13:20,19/12/2023 06:00,12,540,10800
2328,o7,d0,18/12/2023 13:21,18/12/2023 18:00,33.6,480,10800
2329,o7,d2,18/12/2023 13:21,19/12/2023 20:00,37,540,10800
2330,o7,d2,18/12/2023 13:21,19/12/2023 12:00,11.5,600,10800
2331,o7,d2,18/12/2023 13:21,20/12/2023 02:00,10,480,10800
2332,o1,d2,18/12/2023 13:21,19/12/2023 13:00,32,360,10800
2333,o6,d2,18/12/2023 13:22,19/12/2023 12:00,33.6,480,10800
2334,o2,d2,18/12/2023 13:22,20/12/2023 15:00,33.5,420,10800
2335,o7,d2,18/12/2023 13:23,19/12/2023 20:00,11.5,360,10800
2336,o1,d2,18/12/2023 13:23,19/12/2023 10:00,12,480,10800
2337,o7,d0,18/12/2023 13:24,18/12/2023 19:00,12,480,10800
2338,o6,d1,18/12/2023 13:24,19/12/2023 12:00,33,480,10800
2339,o5,d0,18/12/2023 13:24,18/12/2023 18:00,24,300,10800
2340,o4,d2,18/12/2023 13:25,19/12/2023 18:00,33,300,10800
2341,o1,d2,18/12/2023 13:25,19/12/2023 10:00,12.3,300,10800
2342,o0,d2,18/12/2023 13:25,19/12/2023 01:00,12.5,360,10800
2343,o7,d0,18/12/2023 13:26,18/12/2023 19:00,24,300,10800
2344,o6,d1,18/12/2023 13:26,19/12/2023 12:00,33,420,10800
2345,o5,d0,18/12/2023 13:26,18/12/2023 21:00,24,420,10800
2346,o6,d2,18/12/2023 13:28,19/12/2023 20:00,37,540,10800
2347,o9,d0,18/12/2023 13:29,19/12/2023 09:00,11,540,10800
2348,o9,d0,18/12/2023 13:29,18/12/2023 18:00,12,600,10800
2349,o6,d2,18/12/2023 13:29,19/12/2023 09:00,36,480,10800
2350,o6,d2,18/12/2023 13:29,18/12/2023 23:30,12,420,10800
2351,o7,d0,18/12/2023 13:30,19/12/2023 08:00,10,300,10800
2352,o5,d0,18/12/2023 13:30,18/12/2023 18:00,24,540,10800
2353,o7,d0,18/12/2023 13:31,18/12/2023 19:00,24,600,10800
2354,o7,d0,18/12/2023 13:31,18/12/2023 20:00,32.3,360,10800
2355,o6,d2,18/12/2023 13:31,18/12/2023 23:00,36,300,10800
2356,o5,d0,18/12/2023 13:31,18/12/2023 18:00,12,480,10800
2357,o8,d2,18/12/2023 13:32,19/12/2023 05:00,16,420,10800
2358,o8,d2,18/12/2023 13:32,19/12/2023 08:00,12,480,10800
2359,o7,d0,18/12/2023 13:32,19/12/2023 08:00,10,480,10800
2360,o7,d2,18/12/2023 13:32,18/12/2023 23:30,11,600,10800
2361,o1,d2,18/12/2023 13:32,19/12/2023 17:00,33.6,540,10800
2362,o4,d1,18/12/2023 13:34,19/12/2023 14:00,28.8,600,10800
2363,o9,d0,18/12/2023 13:34,18/12/2023 18:00,24,360,10800
2364,o9,d1,18/12/2023 13:34,19/12/2023 09:00,11,420,10800
2365,o9,d0,18/12/2023 13:34,18/12/2023 18:00,12,480,10800
2366,o9,d2,18/12/2023 13:34,19/12/2023 07:00,31.1,600,10800
2367,o2,d2,18/12/2023 13:34,19/12/2023 13:00,15,360,10800
2368,o1,d2,18/12/2023 13:34,20/12/2023 11:00,28,360,10800
2369,o1,d1,18/12/2023 13:34,18/12/2023 21:00,12.5,480,10800
2370,o4,d0,18/12/2023 13:35,18/12/2023 18:00,11.5,420,10800
2371,o4,d1,18/12/2023 13:35,19/12/2023 14:00,28.8,300,10800
2372,o8,d2,18/12/2023 13:35,19/12/2023 18:00,30,420,10800
2373,o8,d1,18/12/2023 13:35,19/12/2023 12:00,17,300,10800
2374,o7,d0,18/12/2023 13:35,19/12/2023 08:00,20,480,10800
2375,o1,d2,18/12/2023 13:36,20/12/2023 11:00,32,360,10800
2376,o8,d0,18/12/2023 13:37,19/12/2023 07:00,18.6,420,10800
2377,o5,d0,18/12/2023 13:37,19/12/2023 12:00,33.6,600,10800
2378,o9,d0,18/12/2023 13:38,18/12/2023 18:00,12,300,10800
2379,o7,d2,18/12/2023 13:38,19/12/2023 01:00,10.9,360,10800
2380,o7,d0,18/12/2023 13:38,19/12/2023 08:00,20,420,10800
2381,o7,d1,18/12/2023 13:38,19/12/2023 05:20,10,360,10800
2382,o2,d2,18/12/2023 13:38,19/12/2023 12:00,7,540,10800
2383,o7,d0,18/12/2023 13:39,19/12/2023 08:00,20,360,10800
2384,o8,d0,18/12/2023 13:41,19/12/2023 09:00,33.6,420,10800
2385,o9,d2,18/12/2023 13:41,19/12/2023 07:00,31.1,420,10800
2386,o8,d2,18/12/2023 13:42,20/12/2023 12:00,16.8,600,10800
2387,o6,d0,18/12/2023 13:42,18/12/2023 18:00,12,480,10800
2388,o6,d0,18/12/2023 13:42,18/12/2023 18:00,12,360,10800
2389,o2,d2,18/12/2023 13:42,19/12/2023 13:00,15,300,10800
2390,o2,d2,18/12/2023 13:43,19/12/2023 13:00,15,480,10800
2391,o0,d0,18/12/2023 13:43,19/12/2023 10:00,18.5,600,10800
2392,o6,d0,18/12/2023 13:45,19/12/2023 12:00,23,480,10800
2393,o0,d0,18/12/2023 13:45,19/12/2023 06:00,12,300,10800
2394,o9,d0,18/12/2023 13:46,20/12/2023 08:00,39.5,360,10800
2395,o7,d2,18/12/2023 13:46,19/12/2023 12:00,33.5,480,10800
2396,o2,d2,18/12/2023 13:46,20/12/2023 12:00,37.2,480,10800
2397,o1,d1,18/12/2023 13:46,19/12/2023 18:00,20.36,480,10800
2398,o7,d0,18/12/2023 13:47,18/12/2023 20:00,32.3,540,10800
2399,o7,d2,18/12/2023 13:47,18/12/2023 23:30,11,360,10800
2400,o5,d2,18/12/2023 13:47,19/12/2023 22:45,33.6,540,10800
2401,o4,d2,18/12/2023 13:48,19/12/2023 22:00,33.6,540,10800
2402,o8,d2,18/12/2023 13:48,19/12/2023 18:00,30,360,10800
2403,o7,d0,18/12/2023 13:48,19/12/2023 08:00,20,300,10800
2404,o6,d2,18/12/2023 13:48,19/12/2023 02:00,12,480,10800
2405,o1,d1,18/12/2023 13:48,18/12/2023 21:00,12.7,480,10800
2406,o1,d1,18/12/2023 13:48,19/12/2023 15:00,33.6,480,10800
2407,o8,d2,18/12/2023 13:49,20/12/2023 15:15,34.6,300,10800
2408,o8,d3,18/12/2023 13:50,19/12/2023 09:00,11.5,540,10800
2409,o6,d0,18/12/2023 13:50,19/12/2023 08:00,20,420,10800
2410,o1,d2,18/12/2023 13:50,20/12/2023 11:00,37.2,300,10800
2411,o8,d1,18/12/2023 13:51,19/12/2023 08:00,18.3,300,10800
2412,o6,d1,18/12/2023 13:51,19/12/2023 12:00,16.8,600,10800
2413,o6,d2,18/12/2023 13:51,20/12/2023 18:00,36,480,10800
2414,o8,d2,18/12/2023 13:52,19/12/2023 08:00,12,420,10800
2415,o9,d0,18/12/2023 13:52,18/12/2023 18:00,12,300,10800
2416,o7,d0,18/12/2023 13:52,19/12/2023 11:00,33,480,10800
2417,o6,d1,18/12/2023 13:52,19/12/2023 12:00,16.8,540,10800
2418,o6,d2,18/12/2023 13:52,19/12/2023 02:00,12,600,10800
2419,o2,d2,18/12/2023 13:52,19/12/2023 13:00,37.2,600,10800
2420,o1,d2,18/12/2023 13:52,19/12/2023 17:00,33.6,540,10800
2421,o5,d0,18/12/2023 13:52,19/12/2023 12:00,11,480,10800
2422,o9,d0,18/12/2023 13:53,19/12/2023 18:00,12,300,10800
2423,o9,d0,18/12/2023 13:53,19/12/2023 20:00,7,480,10800
2424,o2,d2,18/12/2023 13:53,19/12/2023 13:00,15,600,10800
2425,o0,d2,18/12/2023 13:53,20/12/2023 08:00,13,600,10800
2426,o7,d2,18/12/2023 13:54,20/12/2023 02:00,15,360,10800
2427,o0,d0,18/12/2023 13:54,19/12/2023 20:00,11.6,480,10800
2428,o5,d1,18/12/2023 13:55,18/12/2023 20:00,24,420,10800
2429,o5,d1,18/12/2023 13:55,19/12/2023 18:00,33,360,10800
2430,o4,d2,18/12/2023 13:56,19/12/2023 22:00,33.6,360,10800
2431,o8,d2,18/12/2023 13:56,19/12/2023 18:00,30,360,10800
2432,o9,d0,18/12/2023 13:56,18/12/2023 18:00,12,420,10800
2433,o7,d0,18/12/2023 13:56,19/12/2023 08:00,20,600,10800
2434,o2,d3,18/12/2023 13:56,19/12/2023 23:00,37.2,600,10800
2435,o4,d2,18/12/2023 13:57,19/12/2023 18:00,33,420,10800
2436,o8,d2,18/12/2023 13:57,20/12/2023 15:15,31.1,300,10800
2437,o9,d0,18/12/2023 13:57,20/12/2023 08:00,37.2,540,10800
2438,o6,d2,18/12/2023 13:57,19/12/2023 12:00,33.6,540,10800
2439,o5,d0,18/12/2023 13:57,19/12/2023 12:00,11,600,10800
2440,o4,d2,18/12/2023 13:58,19/12/2023 20:00,30,300,10800
2441,o8,d2,18/12/2023 13:58,19/12/2023 08:00,12,420,10800
2442,o9,d0,18/12/2023 13:58,18/12/2023 18:00,24,420,10800
2443,o1,d2,18/12/2023 13:58,19/12/2023 13:00,32,480,10800
2444,o1,d1,18/12/2023 13:59,19/12/2023 15:00,33.6,420,10800
2445,o8,d1,18/12/2023 14:00,19/12/2023 13:00,18.2,300,10800
2446,o8,d2,18/12/2023 14:00,19/12/2023 15:00,17.5,360,10800
2447,o8,d2,18/12/2023 14:00,19/12/2023 08:00,18,300,10800
2448,o9,d0,18/12/2023 14:00,18/12/2023 21:00,12,540,10800
2449,o7,d2,18/12/2023 14:00,19/12/2023 11:00,24,360,10800
2450,o0,d0,18/12/2023 14:00,19/12/2023 06:00,12,300,10800
2451,o9,d0,18/12/2023 14:01,19/12/2023 18:00,12,540,10800
2452,o7,d1,18/12/2023 14:01,19/12/2023 14:00,30,600,10800
2453,o7,d2,18/12/2023 14:01,19/12/2023 07:00,6,600,10800
2454,o2,d2,18/12/2023 14:01,20/12/2023 12:00,37.2,360,10800
2455,o1,d0,18/12/2023 14:01,19/12/2023 10:00,45,360,10800
2456,o8,d2,18/12/2023 14:02,19/12/2023 12:00,12.5,540,10800
2457,o8,d2,18/12/2023 14:02,19/12/2023 01:00,18.3,420,10800
2458,o8,d2,18/12/2023 14:03,19/12/2023 00:00,11.8,360,10800
2459,o7,d2,18/12/2023 14:03,19/12/2023 02:00,16.5,300,10800
2460,o6,d0,18/12/2023 14:03,19/12/2023 18:00,12,300,10800
2461,o6,d2,18/12/2023 14:03,19/12/2023 08:00,12.5,600,10800
2462,o1,d2,18/12/2023 14:03,19/12/2023 10:00,26,360,10800
2463,o4,d1,18/12/2023 14:04,19/12/2023 14:00,33.6,600,10800
2464,o7,d2,18/12/2023 14:04,20/12/2023 00:00,1.8,300,10800
2465,o7,d2,18/12/2023 14:04,19/12/2023 11:00,24,600,10800
2466,o4,d2,18/12/2023 14:05,19/12/2023 21:00,5,420,10800
2467,o7,d2,18/12/2023 14:05,19/12/2023 09:15,35,540,10800
2468,o2,d0,18/12/2023 14:05,20/12/2023 15:00,15,600,10800
2469,o1,d2,18/12/2023 14:05,19/12/2023 13:00,25,480,10800
2470,o4,d0,18/12/2023 14:06,19/12/2023 13:00,33.6,600,10800
2471,o8,d2,18/12/2023 14:06,19/12/2023 08:00,18,360,10800
2472,o7,d2,18/12/2023 14:06,19/12/2023 18:00,50,600,10800
2473,o4,d0,18/12/2023 14:07,18/12/2023 21:00,24,600,10800
2474,o4,d1,18/12/2023 14:07,19/12/2023 14:00,33.6,360,10800
2475,o8,d2,18/12/2023 14:07,19/12/2023 11:25,16,420,10800
2476,o9,d2,18/12/2023 14:07,19/12/2023 19:00,37,480,10800
2477,o6,d2,18/12/2023 14:07,19/12/2023 20:00,11.5,480,10800
2478,o0,d2,18/12/2023 14:07,20/12/2023 08:00,16.5,480,10800
2479,o5,d0,18/12/2023 14:07,18/12/2023 21:00,12,360,10800
2480,o4,d0,18/12/2023 14:08,18/12/2023 21:00,12,360,10800
2481,o7,d2,18/12/2023 14:08,19/12/2023 01:00,4.5,480,10800
2482,o7,d2,18/12/2023 14:08,19/12/2023 11:00,12,540,10800
2483,o4,d0,18/12/2023 14:09,19/12/2023 11:00,33.6,300,10800
2484,o4,d2,18/12/2023 14:09,19/12/2023 21:00,16.8,540,10800
2485,o8,d0,18/12/2023 14:09,19/12/2023 12:00,11.8,600,10800
2486,o8,d0,18/12/2023 14:09,18/12/2023 18:00,33.6,540,10800
2487,o8,d0,18/12/2023 14:09,18/12/2023 18:00,33.6,480,10800
2488,o8,d2,18/12/2023 14:09,19/12/2023 12:00,30,360,10800
2489,o7,d2,18/12/2023 14:09,19/12/2023 11:00,24,360,10800
2490,o7,d2,18/12/2023 14:09,19/12/2023 11:00,24,540,10800
2491,o0,d2,18/12/2023 14:09,21/12/2023 02:00,20.5,600,10800
2492,o5,d2,18/12/2023 14:10,20/12/2023 07:00,16.5,540,10800
2493,o8,d2,18/12/2023 14:11,19/12/2023 14:00,18.1,360,10800
2494,o7,d2,18/12/2023 14:11,19/12/2023 12:00,33.5,480,10800
2495,o7,d1,18/12/2023 14:11,19/12/2023 22:00,13,420,10800
2496,o1,d0,18/12/2023 14:11,19/12/2023 12:00,33.6,540,10800
2497,o0,d0,18/12/2023 14:11,19/12/2023 15:00,16.5,600,10800
2498,o5,d1,18/12/2023 14:11,19/12/2023 18:00,33,300,10800
2499,o8,d2,18/12/2023 14:12,19/12/2023 05:00,12.5,540,10800
2500,o8,d0,18/12/2023 14:12,19/12/2023 08:00,12,600,10800
2501,o6,d0,18/12/2023 14:12,18/12/2023 19:00,24,540,10800
2502,o1,d0,18/12/2023 14:12,19/12/2023 12:00,33.6,420,10800
2503,o8,d0,18/12/2023 14:13,19/12/2023 11:00,28,420,10800
2504,o1,d2,18/12/2023 14:13,19/12/2023 17:00,33.6,420,10800
2505,o8,d2,18/12/2023 14:14,19/12/2023 05:00,15.5,420,10800
2506,o2,d0,18/12/2023 14:14,19/12/2023 18:00,12,300,10800
2507,o2,d2,18/12/2023 14:14,20/12/2023 16:00,26.5,480,10800
2508,o0,d2,18/12/2023 14:14,19/12/2023 22:00,10,600,10800
2509,o8,d0,18/12/2023 14:15,19/12/2023 11:00,28,600,10800
2510,o8,d0,18/12/2023 14:15,19/12/2023 09:00,24,480,10800
2511,o8,d2,18/12/2023 14:15,19/12/2023 14:00,18.1,540,10800
2512,o2,d0,18/12/2023 14:15,20/12/2023 14:00,11,420,10800
2513,o8,d2,18/12/2023 14:16,19/12/2023 01:00,18.3,540,10800
2514,o7,d2,18/12/2023 14:16,19/12/2023 22:00,23.2,420,10800
2515,o6,d1,18/12/2023 14:16,19/12/2023 12:00,33,480,10800
2516,o0,d2,18/12/2023 14:16,19/12/2023 22:00,23,420,10800
2517,o7,d2,18/12/2023 14:17,19/12/2023 19:00,30.5,480,10800
2518,o7,d1,18/12/2023 14:17,19/12/2023 14:00,16.5,480,10800
2519,o6,d1,18/12/2023 14:17,19/12/2023 14:00,20,540,10800
2520,o2,d2,18/12/2023 14:17,19/12/2023 09:00,35.6,300,10800
2521,o0,d1,18/12/2023 14:17,22/12/2023 10:00,25,420,10800
2522,o8,d2,18/12/2023 14:18,19/12/2023 08:00,18,300,10800
2523,o6,d2,18/12/2023 14:18,20/12/2023 00:00,11.7,420,10800
2524,o1,d2,18/12/2023 14:18,19/12/2023 10:00,20,360,10800
2525,o0,d2,18/12/2023 14:18,19/12/2023 23:00,12,540,10800
2526,o5,d0,18/12/2023 14:18,18/12/2023 21:00,24,300,10800
2527,o7,d1,18/12/2023 14:19,19/12/2023 22:00,5,420,10800
2528,o0,d0,18/12/2023 14:19,19/12/2023 15:00,16.5,480,10800
2529,o10,d2,18/12/2023 14:19,19/12/2023 05:00,10.5,480,10800
2530,o8,d0,18/12/2023 14:20,18/12/2023 18:00,16.8,420,10800
2531,o8,d0,18/12/2023 14:20,19/12/2023 18:00,9.7,300,10800
2532,o8,d0,18/12/2023 14:20,19/12/2023 09:00,3,480,10800
2533,o7,d2,18/12/2023 14:20,19/12/2023 02:00,11.7,540,10800
2534,o2,d2,18/12/2023 14:20,19/12/2023 23:00,18.6,420,10800
2535,o2,d0,18/12/2023 14:20,19/12/2023 16:00,11.5,360,10800
2536,o0,d2,18/12/2023 14:20,20/12/2023 08:00,16.5,480,10800
2537,o8,d2,18/12/2023 14:21,20/12/2023 22:55,31.1,540,10800
2538,o9,d2,18/12/2023 14:21,19/12/2023 03:40,32,300,10800
2539,o7,d2,18/12/2023 14:21,19/12/2023 19:00,28.1,420,10800
2540,o7,d2,18/12/2023 14:21,19/12/2023 17:00,6,420,10800
2541,o6,d1,18/12/2023 14:21,19/12/2023 12:00,33,480,10800
2542,o8,d0,18/12/2023 14:22,19/12/2023 14:00,12,300,10800
2543,o6,d0,18/12/2023 14:22,18/12/2023 19:00,24,600,10800
2544,o2,d2,18/12/2023 14:23,21/12/2023 12:00,37.2,420,10800
2545,o2,d2,18/12/2023 14:23,19/12/2023 21:00,33.6,360,10800
2546,o0,d1,18/12/2023 14:23,22/12/2023 10:00,26,480,10800
2547,o0,d1,18/12/2023 14:23,22/12/2023 10:00,25,480,10800
2548,o5,d2,18/12/2023 14:23,20/12/2023 07:00,16.5,300,10800
2549,o4,d0,18/12/2023 14:24,19/12/2023 19:00,18.6,540,10800
2550,o8,d2,18/12/2023 14:24,19/12/2023 12:00,30,480,10800
2551,o8,d2,18/12/2023 14:24,19/12/2023 11:25,16,600,10800
2552,o8,d2,18/12/2023 14:24,19/12/2023 14:00,18.1,540,10800
2553,o7,d2,18/12/2023 14:25,19/12/2023 03:00,11.7,300,10800
2554,o2,d0,18/12/2023 14:25,21/12/2023 12:00,33,360,10800
2555,o4,d1,18/12/2023 14:26,19/12/2023 14:00,16.8,480,10800
2556,o9,d2,18/12/2023 14:26,19/12/2023 22:00,11,300,10800
2557,o9,d2,18/12/2023 14:26,20/12/2023 01:00,18.5,360,10800
2558,o9,d2,18/12/2023 14:26,19/12/2023 07:00,31.1,420,10800
2559,o1,d2,18/12/2023 14:26,20/12/2023 10:00,25,480,10800
2560,o0,d0,18/12/2023 14:27,19/12/2023 15:00,12,540,10800
2561,o8,d2,18/12/2023 14:28,19/12/2023 08:00,18,420,10800
2562,o8,d2,18/12/2023 14:28,19/12/2023 10:30,17.5,300,10800
2563,o9,d2,18/12/2023 14:28,19/12/2023 03:40,32,420,10800
2564,o7,d1,18/12/2023 14:28,19/12/2023 23:55,40,540,10800
2565,o6,d2,18/12/2023 14:28,19/12/2023 20:00,11.5,600,10800
2566,o2,d2,18/12/2023 14:28,19/12/2023 00:00,16.8,480,10800
2567,o10,d2,18/12/2023 14:28,19/12/2023 05:00,10.5,420,10800
2568,o8,d2,18/12/2023 14:30,19/12/2023 10:30,11.5,600,10800
2569,o7,d2,18/12/2023 14:30,19/12/2023 03:00,11.6,420,10800
2570,o7,d2,18/12/2023 14:30,19/12/2023 11:00,24,360,10800
2571,o7,d2,18/12/2023 14:30,19/12/2023 11:00,24,480,10800
2572,o2,d0,18/12/2023 14:30,21/12/2023 09:00,24,360,10800
2573,o0,d0,18/12/2023 14:30,19/12/2023 15:00,12,360,10800
2574,o0,d1,18/12/2023 14:30,22/12/2023 10:00,25,600,10800
2575,o0,d2,18/12/2023 14:30,19/12/2023 14:00,11,360,10800
2576,o0,d2,18/12/2023 14:30,21/12/2023 02:00,20.5,420,10800
2577,o7,d0,18/12/2023 14:31,18/12/2023 18:00,23.6,540,10800
2578,o7,d2,18/12/2023 14:31,19/12/2023 09:15,35,600,10800
2579,o0,d0,18/12/2023 14:31,19/12/2023 15:00,16.5,420,10800
2580,o0,d0,18/12/2023 14:32,19/12/2023 15:00,15,540,10800
2581,o0,d2,18/12/2023 14:32,19/12/2023 14:00,17,300,10800
2582,o4,d2,18/12/2023 14:33,19/12/2023 21:00,12.5,420,10800
2583,o8,d0,18/12/2023 14:33,19/12/2023 11:00,28,600,10800
2584,o7,d1,18/12/2023 14:33,19/12/2023 14:00,33,600,10800
2585,o7,d2,18/12/2023 14:33,19/12/2023 07:00,6,360,10800
2586,o0,d0,18/12/2023 14:33,19/12/2023 15:00,15,540,10800
2587,o0,d2,18/12/2023 14:33,19/12/2023 14:00,11,540,10800
2588,o5,d2,18/12/2023 14:33,19/12/2023 22:00,33.6,360,10800
2589,o4,d0,18/12/2023 14:34,19/12/2023 13:00,36,420,10800
2590,o9,d2,18/12/2023 14:34,19/12/2023 07:00,31.1,600,10800
2591,o6,d2,18/12/2023 14:34,19/12/2023 10:00,16.8,540,10800
2592,o6,d0,18/12/2023 14:34,18/12/2023 18:00,7.5,480,10800
2593,o2,d2,18/12/2023 14:34,20/12/2023 12:00,37.2,540,10800
2594,o0,d0,18/12/2023 14:34,19/12/2023 15:00,12,300,10800
2595,o7,d1,18/12/2023 14:35,19/12/2023 14:00,16.5,600,10800
2596,o7,d2,18/12/2023 14:35,19/12/2023 02:00,10,480,10800
2597,o7,d2,18/12/2023 14:35,20/12/2023 18:00,50,420,10800
2598,o7,d2,18/12/2023 14:35,20/12/2023 01:00,15,360,10800
2599,o2,d3,18/12/2023 14:35,19/12/2023 23:00,40,480,10800
2600,o1,d2,18/12/2023 14:35,19/12/2023 13:00,25,480,10800
2601,o1,d0,18/12/2023 14:35,19/12/2023 06:00,12,600,10800
2602,o9,d0,18/12/2023 14:36,19/12/2023 18:00,12,300,10800
2603,o7,d2,18/12/2023 14:36,19/12/2023 11:00,24,480,10800
2604,o2,d2,18/12/2023 14:36,19/12/2023 00:00,16.8,540,10800
2605,o4,d1,18/12/2023 14:37,20/12/2023 18:00,15,300,10800
2606,o8,d2,18/12/2023 14:37,19/12/2023 11:25,16,300,10800
2607,o7,d1,18/12/2023 14:37,19/12/2023 14:00,11.5,480,10800
2608,o2,d0,18/12/2023 14:37,19/12/2023 09:00,11.8,360,10800
2609,o0,d2,18/12/2023 14:37,19/12/2023 22:00,11,600,10800
2610,o8,d2,18/12/2023 14:38,19/12/2023 10:00,12,600,10800
2611,o7,d2,18/12/2023 14:38,19/12/2023 05:50,18.6,540,10800
2612,o0,d0,18/12/2023 14:38,19/12/2023 15:00,16.5,480,10800
2613,o8,d0,18/12/2023 14:39,19/12/2023 14:00,16.5,420,10800
2614,o8,d0,18/12/2023 14:39,19/12/2023 11:00,24,300,10800
2615,o7,d2,18/12/2023 14:39,19/12/2023 11:00,24,420,10800
2616,o2,d2,18/12/2023 14:39,19/12/2023 13:00,37.2,360,10800
2617,o4,d0,18/12/2023 14:40,19/12/2023 11:00,33.6,480,10800
2618,o8,d0,18/12/2023 14:40,19/12/2023 14:00,16,420,10800
2619,o7,d1,18/12/2023 14:40,19/12/2023 14:00,15.5,600,10800
2620,o6,d0,18/12/2023 14:40,18/12/2023 20:00,4.5,540,10800
2621,o2,d0,18/12/2023 14:40,19/12/2023 15:00,12,600,10800
2622,o6,d2,18/12/2023 14:41,20/12/2023 00:00,14.7,300,10800
2623,o2,d0,18/12/2023 14:41,20/12/2023 09:00,12,480,10800
2624,o2,d2,18/12/2023 14:41,19/12/2023 13:00,28,420,10800
2625,o0,d0,18/12/2023 14:41,19/12/2023 15:00,12,480,10800
2626,o8,d0,18/12/2023 14:42,19/12/2023 14:00,16,480,10800
2627,o2,d0,18/12/2023 14:42,21/12/2023 09:00,24,540,10800
2628,o2,d0,18/12/2023 14:42,19/12/2023 09:00,11.6,480,10800
2629,o1,d1,18/12/2023 14:42,19/12/2023 15:00,33.6,540,10800
2630,o7,d1,18/12/2023 14:43,20/12/2023 07:00,12,300,10800
2631,o6,d1,18/12/2023 14:43,19/12/2023 14:00,10,540,10800
2632,o9,d2,18/12/2023 14:44,20/12/2023 01:00,15.5,360,10800
2633,o7,d2,18/12/2023 14:44,19/12/2023 11:00,24,360,10800
2634,o8,d2,18/12/2023 14:45,19/12/2023 14:00,18.1,360,10800
2635,o9,d2,18/12/2023 14:45,19/12/2023 05:00,15,480,10800
2636,o7,d2,18/12/2023 14:45,19/12/2023 17:00,4,360,10800
2637,o7,d2,18/12/2023 14:45,19/12/2023 01:00,6.5,300,10800
2638,o6,d0,18/12/2023 14:45,19/12/2023 18:00,12,600,10800
2639,o6,d1,18/12/2023 14:45,19/12/2023 14:00,16.5,480,10800
2640,o6,d2,18/12/2023 14:45,20/12/2023 00:00,11.7,480,10800
2641,o2,d0,18/12/2023 14:45,19/12/2023 16:00,11.8,420,10800
2642,o1,d1,18/12/2023 14:45,19/12/2023 12:00,16,360,10800
2643,o1,d2,18/12/2023 14:45,20/12/2023 10:00,37.2,300,10800
2644,o4,d0,18/12/2023 14:46,19/12/2023 13:00,33.6,600,10800
2645,o9,d2,18/12/2023 14:46,20/12/2023 15:00,33.6,300,10800
2646,o9,d0,18/12/2023 14:46,18/12/2023 21:00,30.6,480,10800
2647,o9,d2,18/12/2023 14:46,19/12/2023 03:40,32,540,10800
2648,o7,d0,18/12/2023 14:47,19/12/2023 11:00,33,420,10800
2649,o7,d2,18/12/2023 14:47,19/12/2023 06:00,18.3,600,10800
2650,o7,d1,18/12/2023 14:47,19/12/2023 14:00,29,480,10800
2651,o6,d0,18/12/2023 14:47,18/12/2023 18:00,3,360,10800
2652,o8,d2,18/12/2023 14:48,20/12/2023 04:15,12,300,10800
2653,o7,d2,18/12/2023 14:48,20/12/2023 01:00,15,360,10800
2654,o6,d0,18/12/2023 14:48,18/12/2023 20:00,6,300,10800
2655,o1,d0,18/12/2023 14:48,19/12/2023 12:00,33.6,360,10800
2656,o4,d2,18/12/2023 14:49,19/12/2023 21:00,16.8,540,10800
2657,o8,d2,18/12/2023 14:49,19/12/2023 14:00,18.1,600,10800
2658,o6,d1,18/12/2023 14:49,19/12/2023 14:00,33.6,420,10800
2659,o2,d2,18/12/2023 14:49,19/12/2023 21:00,11.16,480,10800
2660,o5,d1,18/12/2023 14:49,20/12/2023 18:00,33,360,10800
2661,o8,d2,18/12/2023 14:50,19/12/2023 14:00,18.1,360,10800
2662,o7,d2,18/12/2023 14:50,19/12/2023 11:00,24,360,10800
2663,o2,d2,18/12/2023 14:50,19/12/2023 23:00,18.6,300,10800
2664,o0,d0,18/12/2023 14:50,19/12/2023 15:00,12,360,10800
2665,o4,d0,18/12/2023 14:51,19/12/2023 19:00,18.6,540,10800
2666,o8,d0,18/12/2023 14:51,18/12/2023 19:00,16.8,480,10800
2667,o8,d2,18/12/2023 14:51,20/12/2023 22:55,31.1,540,10800
2668,o9,d0,18/12/2023 14:51,19/12/2023 09:00,33.6,300,10800
2669,o7,d2,18/12/2023 14:51,19/12/2023 09:00,10,360,10800
2670,o6,d2,18/12/2023 14:51,20/12/2023 18:00,36,300,10800
2671,o1,d2,18/12/2023 14:51,19/12/2023 10:00,37.5,420,10800
2672,o0,d2,18/12/2023 14:51,19/12/2023 13:00,37.2,360,10800
2673,o8,d0,18/12/2023 14:52,19/12/2023 09:00,24,360,10800
2674,o7,d2,18/12/2023 14:52,19/12/2023 07:00,5,300,10800
2675,o7,d2,18/12/2023 14:52,19/12/2023 07:00,5,300,10800
2676,o9,d2,18/12/2023 14:53,19/12/2023 22:00,11,600,10800
2677,o9,d2,18/12/2023 14:53,19/12/2023 03:40,32,420,10800
2678,o7,d2,18/12/2023 14:53,20/12/2023 18:00,31,600,10800
2679,o6,d2,18/12/2023 14:53,19/12/2023 20:00,12.5,300,10800
2680,o2,d0,18/12/2023 14:53,21/12/2023 12:00,24,540,10800
2681,o1,d1,18/12/2023 14:53,19/12/2023 15:00,33.6,300,10800
2682,o8,d2,18/12/2023 14:54,19/12/2023 09:30,30,360,10800
2683,o7,d0,18/12/2023 14:55,19/12/2023 08:00,20,600,10800
2684,o7,d2,18/12/2023 14:55,19/12/2023 11:00,24,420,10800
